id,tipo,texto,documento_id,posicion_en_documento
30f5747c-b548-4f3a-a377-47d92971eaef,oracion,Tal Subasta deberá efectuarse dentro de los tres meses siguientes al recibo de dos o más solicitudes de transporte y se llevará a cabo de conformidad con los principios de eficiencia económica y neutralidad establecidos por la Ley.,1,170
9ebe6578-6c75-47e8-a809-ddbd568a6ff8,oracion,Los términos y condiciones de la Subasta deberán ser aprobados previamente por la CREG y una vez aprobados deberán ser publicados en el Manual del Transportador.,1,171
f563a901-dd31-4839-9e69-d782c062d83d,oracion,"2.2.1.1 Respuesta a la solicitud de servicio El Transportador debe responder por escrito a toda nueva solicitud de servicio proveniente de un Remitente Potencial o de un Remitente existente que demande capacidad adicional, dentro de los cinco 5 días hábiles siguientes a la presentación de la solicitud.",1,172
60015fe6-be68-4eaf-b23e-e8e9fe96907b,oracion,"La respuesta contendrá: a Confirmación que existe Capacidad Disponible Primaria, especificando los cargos, términos y opciones contractuales bajo las cuales se suministrará el servicio; o b Aviso informando que es necesario realizar análisis previos antes de responder la solicitud, debiendo comunicar al Remitente Potencial sobre la naturaleza de los mismos; el programa contemplado para completar los análisis; y el tiempo que se tomarán para efectuarlos, el cual no podrá ser mayor a tres meses.",1,173
b3797134-90dc-4713-9a41-f2ddd2f7bf3a,oracion,"Si la respuesta es negativa, se adelantará el procedimiento previsto en el literal siguiente; c Notificación que no existe Capacidad Disponible Primaria para satisfacer la solicitud.",1,174
8c85088b-9d48-4b97-a623-31ca16b4987b,oracion,"En este caso el Transportador deberá comunicar por escrito al Remitente Potencial aquellos aspectos de la solicitud que no pueden ser satisfechos, justificando las razones de su negativa e indicando, las opciones de expansión requeridas, sus costos asociados y cual sería la posible fecha de entrada en operación en caso de acometerse el proyecto.",1,175
27d96a2d-d98a-492a-836d-85d97071720b,oracion,El Remitente Potencial que requiera la capacidad debe ser incluido en el Boletín Electrónico de Operaciones respectivo.,1,176
a6ecfea2-48a7-4bf4-a57b-fd0c0f76c445,oracion,"El CPC mantendrá por un ańo, renovable por parte del interesado, el nombre del Remitente Potencial, la capacidad requerida, sus términos y opciones contractuales, y su prioridad de atención.",1,177
42595222-a61f-4d5b-8584-c421d3310d75,oracion,"En todo caso, el Transportador estará obligado a prestar el servicio si la solicitud es técnica y financieramente factible.",1,178
e3da38a4-f7db-4dd5-82f1-6bc9b1c270e6,oracion,"2.2.2 Desvíos Los desvíos serán solicitados por el Remitente y autorizados por el Transportador, cuando haya suficiente capacidad del gasoducto en la nueva trayectoria desde el Punto de Entrada hasta el Punto de Salida.",1,179
c6c32251-6c27-4a6e-8836-56fad90184e8,oracion,Durante el Ciclo de Nominación de Transporte el Remitente podrá solicitar cambios en los Puntos de Entrada y Salida del servicio de transporte contratado.,1,180
523c4839-0ef3-4ce5-83a6-e97e42986f86,oracion,"Dichos cambios deben ser autorizados por el Transportador o Transportadores involucrados en la operación, quienes sólo podrán negarla por razones de tipo técnico u operativo.",1,181
b2fb8020-e88a-47d6-912f-d1d8ba232123,oracion,En este caso deberán incluir la justificación de su respuesta.,1,182
6ffe7edd-84fc-445d-a5cb-2a47cabff68e,oracion,Parágrafo: Cuando la trayectoria del desvío lo haga necesario el Transportador y el Remitente establecerán nuevos cargos para el servicio de transporte de conformidad con las opciones para determinación de cargos aprobadas por la CREG.,1,183
8d223fca-b7d3-4832-a0c3-c46ee4dc4c28,oracion,"2.2.3 Contratos de Servicio de Transporte Los Transportadores ofrecerán distintas modalidades contractuales, enmarcadas como servicios de transporte de Capacidad Firme o de Capacidad Interrumpible.",1,184
423a234e-1ac0-4514-a753-bc70fb79e801,oracion,El Transportador no podrá discriminar entre clientes con características objetivas similares.,1,185
db78943c-f892-4471-9f42-73065b3adc26,oracion,"El Contrato de Transporte deberá contener como mínimo, los siguientes requisitos: a Fecha del Contrato.",1,186
2a8cdbee-eb6d-4aa4-8296-08fd1ee21075,oracion,b Tipo o clase de Contrato y de servicio.,1,187
0b424193-9839-48c6-9eba-43e822b8640c,oracion,c Nombre de las partes.,1,188
abb39511-30f1-4080-812d-10b5d729ae7f,oracion,d Término de duración del Contrato.,1,189
675dc8d6-b0b4-4d2e-952b-00572e0d2999,oracion,e Fecha de iniciación del servicio.,1,190
690b8831-c8e6-4ff2-aecc-8ddf7675cbf2,oracion,f Puntos de Entrada y Salida.,1,191
60f27a81-43c4-4b4f-9054-c4bd2ea5747b,oracion,g Capacidad Contratada.,1,192
bbfee63e-b9da-425b-81e0-95481bddc180,oracion,h Presión en el Punto de Salida.,1,193
8a7697db-0893-4f85-8cca-2963329563f4,oracion,i Tarifas según resoluciones aprobadas por CREG.,1,194
454a4408-9046-4dde-8351-7fb0beccefe5,oracion,j Condiciones de la factura.,1,195
d46643c8-fb91-46c8-97b9-98e7bf786ad4,oracion,k Forma y garantías de pago.,1,196
811bae51-8e4c-4ff0-8207-68bba2e72d05,oracion,"l Forma, tiempo, sitio y modo en el que debe ponerse en conocimiento la factura al Remitente.",1,197
1815082e-49ac-435a-addc-2562f36a2e81,oracion,m Causales para suspensión y procedimientos para restablecimiento del servicio.,1,198
f8fa86fe-b27c-4612-98d9-384d20fe7f18,oracion,n Condiciones previas exigidas al Remitente para obtener el servicio.,1,199
d3f33647-efc1-4403-b168-021877472094,oracion,o Procedimiento de modificación.,1,200
22278043-2269-4209-8d71-b0c35c66024a,oracion,p Condiciones para cesión del contrato y procedimientos a seguir.,1,201
d60c5570-6a4f-4ebc-a3e3-cb6fb266c19c,oracion,q Características técnicas mínimas e indicadores de precisión de los equipos de medición.,1,202
a1ec918a-45e0-4284-b659-238377f2c693,oracion,r Especificaciones del gas a ser transportado.,1,203
21b45047-0132-4917-9dd5-122f401b79ff,oracion,s Cláusula de ajuste por cambios regulatorios.,1,204
6d37ac1f-59ab-426f-b16d-4758abe3e220,oracion,Los Transportadores podrán pactar Contratos de Transporte desde cualquier Punto de Entrada hacia cualquier Punto de Salida del Sistema Nacional de Transporte.,1,205
1169568a-dfc0-4cf0-97b4-0cd94eb2b2ff,oracion,"Si esta operación involucra a más de un Transportador, el Remitente tendrá la opción de suscribir contratos independientes con cada Transportador o delegar a uno de los Transportadores involucrados para que actúe en su representación.",1,206
a7540933-7c86-45e7-a7ff-5a889139cf04,oracion,"Ningún Transportador podrá asumir obligaciones de Capacidad Firme, exigibles en un mismo momento, por encima de la Capacidad Máxima del Gasoducto.",1,207
dd10bfd0-e812-4a5e-b0ad-d7714dac59f8,oracion,"En caso de ofrecerse otros servicios, estos deberán tener un tratamiento independiente en el contrato respectivo.",1,208
0cab5136-4f3c-4030-916e-a32870ce7b54,oracion,"La CREG, en Resolución independiente, podrá precisar o ampliar las condiciones de Contratación de Servicios de Transporte.",1,209
9a935c39-c930-4e0e-9d70-bad4315e19c0,oracion,"Los Contratos de Servicio de Transporte, deberán incluir cláusulas de liberación de capacidad en los términos descritos en el numeral 2.5.1 del presente RUT, y de cesión del contrato de Servicio de Transporte.",1,210
f757c865-4b91-4b58-bac9-e6006d2d3ec9,oracion,"La cláusula de cesión debe establecer, como mínimo, que las partes podrán ceder el contrato de servicio de transporte y las condiciones acordadas por las partes para efectuar dicha operación.",1,211
afc34f82-7333-4354-8020-d315ea1f763f,oracion,"2.3 SERVICIO DE ALMACENAMIENTO El Servicio de Almacenamiento, podrá ser prestado tanto por Transportadores como por terceros, sobre la base del principio de libre acceso y no discriminación.",1,212
e79fdf68-6cfe-428a-9161-38b013e4db36,oracion,"El Servicio de Almacenamiento es un servicio independiente al de Transporte y diferente al Empaquetamiento, que puede ser prestado por el Transportador o un tercero, siempre y cuando esto no implique que el Transportador sea dueńo del gas almacenado, excepto del necesario para el funcionamiento del Sistema de Almacenamiento y en general, del necesario para el manejo seguro del Sistema de Transporte.",1,213
706781ac-ca96-49a5-8175-b64cceea88dc,oracion,El Transportador no podrá almacenar gas para propósitos de comercialización.,1,214
a0257acb-064b-47d9-9d95-0555b797b8ab,oracion,"El gas para estos propósitos será propiedad del Remitente, quien se responsabilizará de entregar yo tomar su gas cuando lo necesite.",1,215
69ac1060-22ae-4644-88d5-67fbcadd7a9e,oracion,"Al entregar yo tomar gas de un Sistema de Almacenamiento, el Remitente deberá cumplir con los Ciclos de Nominación de transporte yo suministro según sea el caso.",1,216
c6a3720b-8623-4065-b390-af1e9588def8,oracion,"2.4 BOLETÍN ELECTRÓNICO DE OPERACIONES  BEO Los Transportadores deberán implementar un sistema de información electrónico a través del Internet, de acceso libre en línea y de carácter permanente, con el objeto de poner a disposición de los diferentes Agentes, como mínimo la siguiente información:  Manual del Transportador.",1,217
21fdbd48-fc40-422a-9cec-482485053304,oracion,Ciclo de Nominación.,1,218
69a96de1-054e-48be-a12a-8809fae41e7d,oracion,"Volumen total transportado diariamente por gasoducto.  Ofertas de liberación de capacidad y de suministro de gas, incluyendo Puntos de Entrada y Salida.",1,219
f4200d32-8edd-4e93-8944-d1af7255a66b,oracion,"Capacidad Disponible Primaria, incluyendo Puntos de Entrada y Salida.",1,220
dab55cf6-4ef1-463d-9410-8d52bb02d278,oracion,"Solicitudes del servicio, incluyendo volúmenes y Puntos de Entrada y Salida.",1,221
f7643bbc-a92f-4903-a929-7ed251061c0b,oracion,Capacidad contratada.,1,222
ec9f5dd6-2983-492d-94e6-f21d19c4aaaf,oracion,"Cuentas de Balance El BEO de cada CPC deberá permitir el acceso a la información desplegada por los BEO de otros CPC, conformando una red de información nacional.",1,223
f230ac48-82fb-40a8-bd81-d7d00b419fbe,oracion,"Con el objeto de asegurar la operatividad de este instrumento de información, el Consejo Nacional de Operación de Gas Natural, estandarizará en un plazo de tres 3 meses contados a partir de su conformación, los protocolos de comunicación, los formatos de captura y en general los procedimientos de administración de la información.",1,224
8429d991-1faf-4a37-9980-280b62e56de6,oracion,"Si el Consejo Nacional de Operación de Gas lo considera conveniente y factible, podrá centralizarse e integrarse la información contenida en los BEO de los diferentes Transportadores en un Boletín Electrónico de Operaciones único a nivel nacional.",1,225
525a00d4-e9ff-4664-ae50-9320a150c262,oracion,"Para la implementación del Boletín Electrónico de Operaciones, los Transportadores dispondrán de un plazo de tres 3 meses contados a partir de la fecha de estandarización de protocolos de comunicación por parte del Consejo Nacional de Operación de Gas.",1,226
ccc26d92-3766-4b80-a0ae-fc40d8ce45ee,oracion,"Si el Consejo Nacional de Operación de Gas lo considera conveniente y factible, los Ciclos de Nominación de Suministro y Transporte podrán efectuarse vía fax o por cualquier otro medio idóneo para realizar estas operaciones.",1,227
9d4f3847-cfc1-4b11-8dbe-c0132ef55180,oracion,"2.5 MERCADO SECUNDARIO BILATERAL DE TRANSPORTE Y SUMINISTRO DE GAS Los Remitentes que tengan Capacidad Disponible Secundaria y Derechos de Suministro de Gas podrán comercializar libremente sus derechos contractuales con otros Remitentes, en los términos descritos a continuación.",1,228
06617bd2-b03f-4896-b343-4df4e5b66cd5,oracion,"Estas operaciones darán origen al Mercado Secundario Bilateral de Transporte y Suministro de Gas, que podrá iniciarse a partir de la expedición de este Reglamento.",1,229
0775a740-7822-43f2-95ea-92f803486fa9,oracion,"2.5.1 Liberación de Capacidad Firme Los Remitentes podrán liberar, total o parcialmente, temporal o permanentemente, la Capacidad Firme que no vayan a utilizar en un período determinado.",1,230
1151e853-257f-4b3f-b7f3-4d8b94d7ff55,oracion,"El Remitente que vaya a liberar Capacidad Firme, debe indicar al CPC respectivo, los términos y condiciones de dicha operación, exceptuando el precio.",1,231
40e6835b-26ad-4168-aed9-4392498e2173,oracion,"El CPC publicará en el Boletín Electrónico de Operaciones BEO la oferta de liberación de capacidad, sus términos y condiciones, y el nombre del Remitente que libera capacidad.",1,232
6b6d7b96-cc2f-469b-98b3-23540e4f4dd2,oracion,Dicha oferta se publicará en todos los Boletines Electrónicos de Operación del Sistema Nacional de Transporte.,1,233
6235626f-af19-4789-989d-4f2f8215cb5f,oracion,"En ningún caso, el Transportador podrá adquirir Capacidad Liberada en el Sistema Nacional de Transporte.",1,234
7a6b18a1-b4ae-4a9e-b55c-9b56e2360ecf,oracion,El CPC deberá garantizar igualdad de condiciones en el despliegue de la información correspondiente a la Capacidad Disponible Primaria y a la Capacidad Disponible Secundaria.,1,235
10f2fd34-23f6-40f5-9b3c-4bfdaabd61f3,oracion,"Al efectuar la liberación, el Remitente Reemplazante podrá cambiar el Punto de Entrada y Salida del Contrato, con el visto bueno del CPC respectivo.",1,236
fa0bc90f-5af1-4353-ae1c-deda263de882,oracion,"Podrán realizarse desvíos, siempre y cuando no afecten los Contratos de Transporte de otros Remitentes u operaciones de liberación de capacidad previas, cancelando los costos adicionales, si los hubiese, al Transportador o a otro Remitente, de conformidad con los cargos de transporte aprobados por la CREG.",1,237
d026ad35-5c6b-4a85-bd6a-4ba4dc522303,oracion,"Una vez el CPC respectivo determine la viabilidad técnica de la operación, la cual se efectuará antes del inicio del Ciclo de Nominación de Transporte para el siguiente Día de Gas, los precios y demás condiciones contractuales serán pactadas libremente entre las partes.",1,238
a0fb63b2-ae47-4ef3-99f0-78a5fd331247,oracion,"El Remitente que ha liberado Capacidad Firme asignará libremente dicha capacidad a los Remitentes Reemplazantes, y de realizarse la transacción, informará al CPC respectivo los precios y la capacidad correspondientes.",1,239
e69c7506-5d2b-41e9-bedd-1565a9ab79b4,oracion,"El CPC publicará en el BEO, los volúmenes y precios transados, sin indicar los Agentes que intervinieron en la operación.",1,240
8b686584-1f29-4caf-a44e-4c0d49ba1bca,oracion,"A menos que se acuerde la cesión del Contrato con el Transportador, esta operación no libera al Remitente de sus obligaciones contractuales.",1,241
0cb0e955-c667-412b-bf41-674f2f466baa,oracion,"No obstante, el Remitente Reemplazante estará sujeto a las demás condiciones establecidas por este RUT.",1,242
82f9eba9-7068-4ef3-9cfa-ac30915810a7,oracion,"2.5.2 Liberación de Derechos de Suministro de Gas Los Agentes podrán liberar, total o parcialmente, temporal o permanentemente, Derechos de Suministro de gas que no vayan a utilizar en un período determinado.",1,243
c92bf85b-c073-4dee-a37c-c34f1156a53e,oracion,"El Agente que vaya a liberar Derechos de Suministro de gas, debe indicar al CPC respectivo, los términos y condiciones de dicha operación, exceptuando el precio.",1,244
026c8c2a-f492-48f0-9315-2963788d1308,oracion,"El CPC publicará en el Boletín Electrónico de Operaciones BEO, la oferta de liberación de Derechos de Suministro, sus términos y condiciones, y el nombre del Remitente que libera estos derechos.",1,245
a72d2e65-109a-47db-b70f-7b52d1f3fd68,oracion,Dicha oferta se publicará en todos los Boletines Electrónicos de Operación del Sistema Nacional de Transporte.,1,246
79fb7bb0-dd8f-485e-8990-eaeb1a857a54,oracion,"En ningún caso, los Productorescomercializadores podrán adquirir los Derechos de Suministro liberados.",1,247
f8969be0-685f-4863-9dd2-05f897653708,oracion,Los precios y demás condiciones contractuales para estas operaciones serán pactadas libremente entre las partes.,1,248
24ece2c6-97a4-4c5d-ab9f-2814056a2ebf,oracion,"El Agente que ha liberado Derechos de Suministro asignará libremente dichos derechos a los Agentes Reemplazantes, y de realizar la transacción informará al Productorcomercializador el Agente Reemplazante con quien realizó la transacción y al CPC respectivo los precios y volúmenes correspondientes.",1,249
c249337d-6c6f-4fab-995e-74323a2f3fa0,oracion,"El CPC publicará en el BEO, las Cantidades de Energía y precios transados, sin indicar los Agentes que intervinieron en la operación.",1,250
7ebc74ce-c28c-4c49-9450-6836870d5d35,oracion,"Al efectuar la liberación, el Agente Reemplazante podrá cambiar el Punto yo Nodo de Salida del Contrato.",1,251
e5ace14f-ee53-4a64-a8f0-3eb859ee6c34,oracion,"A menos que se acuerde la cesión del Contrato con el Productorcomercializador, esta operación no libera al Agente de sus obligaciones contractuales.",1,252
69cf99a9-4f39-40e5-a508-b79599646561,oracion,"No obstante, el Agente Reemplazante estará sujeto a las demás condiciones establecidas por este RUT.",1,253
ebc3f714-75b6-44fd-b636-e53f22aa4740,oracion,3.,1,254
6d24f480-8999-40d4-8dc1-fd8327d08749,oracion,"Conexiones 3.1 RESPONSABILIDAD Y PROPIEDAD DE LA CONEXIÓN, Y DE LOS PUNTOS DE ENTRADA Y SALIDA a La responsabilidad de la construcción y la propiedad de la Conexión podrá ser del Agente, del Transportador, o de un tercero.",1,255
b5704a27-9b85-40d8-91db-d300dc2ffd38,oracion,"b En los casos en que el Transportador construya la Conexión, éste cobrará un Cargo por Conexión al Agente o Agentes usuarios de dicha conexión.",1,256
79808a2c-6e27-4b07-9dbc-eaf9641c8eef,oracion,"El Cargo por Conexión puede incluir la construcción de las obras que puedan requerirse para conectar el Agente al Sistema Nacional de Transporte, así como la instalación y suministro de los medidores apropiados, los equipos u otros aparatos que puedan necesitarse para permitir al Transportador medir, regular e interrumpir el suministro a través de la Conexión.",1,257
1c93b559-6bb5-4066-9be9-f85600969933,oracion,"c El propietario de la Conexión, será responsable por la adquisición de los terrenos, derechos y servidumbres y la obtención de las respectivas licencias y permisos requeridos para la construcción y operación de la Conexión, trasladando los respectivos costos eficientes al Cargo por Conexión.",1,258
baea76fc-e95e-414c-9d08-b68947e85a58,oracion,"Así mismo, será responsabilidad del propietario la operación y mantenimiento de la Conexión.",1,259
5396cf51-f708-447a-88a7-1606c6b85751,oracion,"d Los perjuicios ocasionados por reparaciones técnicas o mantenimientos periódicos de la Conexión serán responsabilidad del propietario, sin perjuicio de la obligación de dar aviso amplio y oportuno a los Agentes involucrados y al CPC respectivo.",1,260
197def9a-e648-4619-ac50-997d0b1ef68c,oracion,d El Transportador no podrá condicionar la conexión de un Agente a la celebración de contratos de transporte.,1,261
15df86f1-b2ba-493d-a457-a8b4ad28bc8a,oracion,"e El Transportador será el propietario y el responsable por la construcción de los Puntos de Salida y los Puntos de Entrada, este cobrará un Cargo que remunere los costos eficientes correspondientes, que será pagado por el Agente, y calculado de acuerdo con la metodología establecida para la remuneración de los activos del Sistema Nacional de Transporte.",1,262
578b9ec5-6299-40b1-911e-78f42f16ff4f,oracion,"El Transportador deberá cumplir con las normas técnicas y de seguridad establecidas por la autoridad competente, y no podrá negarse a construir un Punto de Entrada o de Salida siempre que la construcción de dichos puntos sea técnicamente factible.",1,263
428925f2-2f11-4d9e-8d88-3db3b62c4471,oracion,"f El Transportador será responsable por la adquisición de los terrenos, derechos y servidumbres, si es del caso, y la obtención de las respectivas licencias y permisos requeridos para la construcción y operación de los Puntos de Entrada y de Salida, así mismo será responsable de su operación y mantenimiento.",1,264
67d80a1b-2286-47a6-ab39-5379b5f1ac0f,oracion,"g Los perjuicios ocasionados por reparaciones técnicas o mantenimientos periódicos de los Puntos de Salida, serán responsabilidad del Transportador, sin perjuicio de la obligación de dar aviso amplio y oportuno a los Agentes involucrados y al CPC respectivo.",1,265
387e1729-5e5d-40c7-ab23-f4128aa97bae,oracion,"3.2 SOLICITUD DE COTIZACIÓN DE CONEXIONES, PUNTOS DE ENTRADA Y PUNTOS DE SALIDA Los Transportadores deberán atender las solicitudes de cotización de Conexión, Puntos de Entrada y Puntos de Salida a su Sistema de Transporte que le presente cualquier Agente interesado.",1,266
60ceccfb-4794-426e-abf0-4f90f47463e9,oracion,"Para que el Transportador pueda elaborar su oferta, la solicitud de cotización deberá contener como mínimo lo siguiente: 1 Condiciones técnicas bajo las cuales la requiere; 2 Información que permita al Transportador evaluar los efectos técnicos y operacionales de la Conexión a su Sistema de Transporte, incluyendo, entre otros, la ubicación de la Conexión, la localización y especificaciones del medidor y de otros equipos del Agente; El Transportador deberá diseńar formatos de solicitud de cotización de conexión, así como de Puntos de Entrada y Puntos de Salida para que sean diligenciados por los diferentes Agentes cuando estos lo requieran.",1,267
6cef9c86-8f01-43a7-a704-51d05b9263eb,oracion,"Así mismo, el Transportador deberá elaborar la metodología para la determinación de costos de Conexión, Puntos de Entrada y Puntos de Salida, la cual se fundamentará en la metodología y criterios generales establecidos por la CREG para la remuneración de activos del Sistema Nacional de Transporte.",1,268
72236a35-7736-4fe2-a3ee-b325edd6991c,oracion,"Dicha metodología, así como los costos tipo para Puntos de Salida y Puntos de Entrada de diferentes capacidades deberán ser publicados en el Manual del Transportador.",1,269
56921535-6a39-4152-b97f-a3809b997267,oracion,"La oferta por parte del Transportador contendrá como mínimo los siguientes aspectos: a El cargo que será aplicable si se acepta la propuesta y la fecha en la cual se terminarán las obras, si hubiere lugar a ellas; b La presión de entrega en los Puntos de Salida y de recibo en los Puntos de Entrada.",1,270
fc1bbce2-082a-4b62-b92e-e2326e63f8de,oracion,"El Transportador deberá informar al Agente si su solicitud viola cualquier norma de carácter técnico o ambiental, y en tal caso no podrá presentar una oferta sobre la misma.",1,271
90de2d38-db5d-4f42-9a0a-bba108c2cae2,oracion,La respuesta a la solicitud de cotización de Puntos de Entrada o Puntos de Salida debe ser puesta en conocimiento del Agente interesado dentro de los quince 15 días hábiles siguientes a la presentación de la solicitud.,1,272
15695c4c-230f-4382-bc19-d98e95058851,oracion,La respuesta a solicitudes de cotización de conexión debe ser puesta en conocimiento del Agente interesado dentro los plazos establecidos por el Transportador en el Manual del Transportador.,1,273
92d9f532-7261-4804-852c-4b8068178530,oracion,"3.3 CONDICIONES DE CONEXIÓN A PUNTOS DE SALIDA Cuando la naturaleza del equipo de gas del Remitente pueda ocasionar contrapresión o succión, u otros efectos que sean nocivos al Sistema, tales como pulsaciones, vibración y caídas de presión en el Sistema; el Remitente deberá suministrar, instalar y mantener dispositivos protectores apropiados que eviten las posibles fallas, o mitiguen sus efectos a niveles aceptados internacionalmente, los cuales estarán sujetos a inspección y aprobación por parte del Transportador, quién respetará el principio de neutralidad en tales procedimientos.",1,274
b0f81fd4-e2bc-4b8f-849c-e257e5765d1c,oracion,Los perjuicios que por esta causa se puedan presentar en un Sistema de Transporte serán a cargo del Remitente.,1,275
fc96208a-b71c-4d6f-9b8d-92ece010a80a,oracion,"Si una vez detectados estos dańos, estos persisten, el Transportador tiene derecho a suspender el servicio.",1,276
3058525a-13f1-476b-b60b-8606540fa415,oracion,"Las conexiones a Puntos de Salida deberán incluir los mecanismos que permitan establecer la calidad del gas tomado, de acuerdo con las especificaciones y la metodología de monitoreo que acuerden mutuamente el Transportador y el Remitente.",1,277
9c7756a7-990d-4f55-a990-35122cbececd,oracion,"El costo de los equipos de monitoreo, en los casos en que se requiera, será cubierto por el Remitente.",1,278
247125dc-fa49-4c95-9dfe-1393fd5eb832,oracion,El Transportador no estará obligado a proporcionar el Servicio de Transporte hasta tanto las Instalaciones del Remitente cumplan con los requerimientos de las normas técnicas y de seguridad vigentes y de este RUT.,1,279
23dce924-2167-4132-b113-55f385506b45,oracion,"El Transportador podrá rehusarse a prestar el Servicio de Transporte, o suspender la prestación del mismo cuando encuentre que tal instalación o parte de la misma no cumple con las normas técnicas y de seguridad para recibir el servicio correspondiente.",1,280
ee321ea5-e529-4269-b503-14f3816e3554,oracion,"El Transportador estará obligado a inspeccionar las conexiones de un Agente antes o en el momento de conectarlo al Sistema de Transporte, y una vez conectado, periódicamente y con intervalos no superiores a cinco ańos, o a solicitud del Agente, verificando el cumplimiento de las normas técnicas y de seguridad.",1,281
6e376c79-8ffb-46ce-a658-f94e582e53a7,oracion,"El Transportador realizará las pruebas que sean necesarias de conformidad con las normas técnicas aplicables, a fin de garantizar el cumplimiento de las condiciones de este Reglamento.",1,282
c5784232-ac7c-43e2-8941-d5949d42bdf0,oracion,"El costo de las pruebas que se requieran para la puesta en servicio de la conexión, estará a cargo del Propietario de la misma.",1,283
d74f4922-172f-41b5-9f8a-73d7b7e39c4e,oracion,El Transportador deberá colocar una etiqueta visible donde conste la fecha de revisión.,1,284
0c2be8b8-28ba-476d-a42e-c3fa9cf3daea,oracion,"3.4 CONEXIONES A PUNTOS DE SALIDA DEL SISTEMA NACIONAL DE TRANSPORTE Exceptuando aquellas conexiones que a la fecha de entrada en vigencia de la Resolución de la CREG056 de 1999, mediante la cual se establece el nuevo régimen de cargos de transporte, se encuentren incluidas en la base de activos utilizada para calcular los cargos de transporte de un Sistema de Transporte, los costos de conexión tendrán un tratamiento independiente de los cargos de transporte y serán cubiertos por los usuarios que se beneficien de las mismas.",1,285
f4b0f260-5c06-41ba-8bf5-6948e8ef1e1a,oracion,"En todo caso, el Transportador será el responsable de la administración, operación y mantenimiento de las conexiones que se encuentren incluidas en la base de activos utilizada con propósitos tarifarios.",1,286
edb435d3-896f-4677-8892-da9a44a9a6e2,oracion,"3.5 CONEXIONES A PUNTOS DE ENTRADA DEL SISTEMA NACIONAL DE TRANSPORTE Los costos de las conexiones a Puntos de Entrada del Sistema Nacional de Transporte así como su administración, operación y mantenimiento serán responsabilidad del Agente que entrega gas al Sistema Nacional de Transporte.",1,287
7ef01044-3aa9-4a2c-9e45-d8ccae31c06e,oracion,"Todo Punto de Entrada deberá contar con cromatógrafos de registro continuo para el monitoreo permanente de la calidad de gas entregado, cuyo costo será asumido por el ProductorComercializador respectivo, así como la responsabilidad de su operación y mantenimiento .",1,288
1d5401db-bd98-4b57-8a54-fa251a62adf0,oracion,4.,1,289
53e7f42b-171c-4040-8077-bb171b7a9531,oracion,"condiciones de operación del Sistema de Transporte DE GAS NATURAL 4.1 RESPONSABILIDAD DE LA OPERACIÓN DEL SISTEMA Los Transportadores deben operar y mantener sus Sistemas de Transporte de acuerdo con el RUT, las disposiciones que lo adicionen, modifiquen o sustituyan y con las reglas generales que establezca la CREG, el Ministerio de Minas y Energía u otra autoridad competente, de forma que asegure la prestación eficiente, confiable, continua y segura del Servicio de Transporte.",1,290
2860b2a3-5cd9-44d7-ba41-c8d08958ac95,oracion,"Los Transportadores deberán entregar a la Comisión y a la Superintendencia de Servicios Públicos, cuando se lo soliciten, la información que sea necesaria para verificar el cumplimiento de las normas antes mencionadas.",1,291
232a911c-ab73-4a4c-b9a8-206b5091b930,oracion,"En el evento que no se cumpliera con los requerimientos técnicos y de seguridad, la SSPD sancionará a la empresa transportadora correspondiente en concordancia con la Ley 142 de 1994.",1,292
af3c4f30-196f-40bd-bda6-c2c719f037bb,oracion,"Cuando el Transportador contrate con terceros, toda o parte de la operación del Sistema de Transporte, el tercero también deberá cumplir con lo previsto en el presente RUT.",1,293
6ea54731-b34a-45b0-8f05-ce8ddac45a6e,oracion,Esta contratación no exime de responsabilidad al Transportador.,1,294
be721d0c-2919-4140-9569-57b05c6d13bf,oracion,"Cualquier Remitente que utilice los servicios de transporte tiene derecho a exigir, sin discriminación, su prestación con la calidad, seguridad y continuidad especificadas en las normas aplicables, en este RUT y en el Contrato de Transporte.",1,295
28e7b2cc-142e-4522-ac0c-d8af1e25a300,oracion,"4.2 CENTROS PRINCIPALES DE CONTROL La planeación, coordinación y supervisión de la operación de los Sistemas de Transporte será realizada por los Centros Principales de Control  CPC.",1,296
03b32bee-ef45-439c-a21b-df7c8d03e213,oracion,Los Centros Principales de Control CPC son unidades funcionales de propiedad de cada Transportador encargadas de cumplir las siguientes actividades en sus Sistemas de Transporte: a Recibir y procesar las nominaciones y renominaciones de transporte de cada Remitente.,1,297
e43f08f5-328a-42b5-879d-77fb0e07a761,oracion,b Elaborar el Programa de Transporte de Gas Natural.,1,298
ae9db29e-ad01-47e8-83b5-3da1dfe23a11,oracion,c Supervisar y coordinar la operación de los gasoductos de su propiedad o bajo su responsabilidad.,1,299
12ef1c4c-6467-4422-ac16-4a3e9a9226e9,oracion,"d Monitorear la integridad, seguridad y confiabilidad de sus gasoductos.",1,300
cfd8aea8-629a-4ea4-920f-2f95a1440980,oracion,e Coordinar la atención de los Desbalances y Variaciones al Programa de Transporte.,1,301
0a07eaad-72d6-47f4-8df1-a342c947f77c,oracion,f Procesar las mediciones y demás procedimientos para la liquidación de servicios de transporte.,1,302
de3824b4-0cb0-458f-b102-abb89c66225f,oracion,g Facturar los servicios de Transporte.,1,303
449baecf-00f6-47c6-8bb5-f40d2a9b58fa,oracion,h Administrar el Boletín Electrónico de Operaciones.,1,304
